barcode,product_name,brands,categories,slug,seo_status,seo_quality_score,has_ingredients,banned_reasons,ingredients_text,additives_tags
7802000020186,Doritos Sabor Queso Más Intenso,Doritos,"Snacks, Snacks salados, Chips, Chips de maíz, Tortilla chips, Tortilla chips de queso",doritos-sabor-queso-ms-intenso-7802000020186,NOINDEX,75,True,[Sunset Yellow (INS 110 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"maíz, aceite de girasol (antioxidante: tbhq (ins 319)), condimento sabor queso (maltodextrina, quesos, sal, azúcar, cebolla, sólidos de la leche, ajo, pimienta blanca, aceite de girasol, resaltador de sabor: glutamato monosódico (ins 621), inosinato de sodio (ins 631), guanilato de sodio (ins 627), saborizante artificial, regulador de acidez: ácido cítrico (ins 330) antiaglomerante: dióxido de silicio amorfo (ins 551), colorantes: caramelo iv - proceso al sulfito amónico - (ins 150d), amarillo ocaso (ins 110)).","['en:e110', 'en:e150', 'en:e150d', 'en:e319', 'en:e330', 'en:e621', 'en:e627', 'en:e631']"
4060800145697,Pepsi Max Cool Lemon,Pepsi,"Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light, Sodas au cola light",pepsi-max-cool-lemon-4060800145697,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"eau gazéifiée, jus de citron à base de concentré (1%), colorant (caramel e150d), arômes (dont caféine et extraits naturels de végétaux), acidifiants (acide phosphorique, acide citrique), édulcorants (aspartame**, acésulfame k), correcteur d'acidité (citrate de sodium), conservateur (benzoate de sodium), **contient une source de phénylalanine.","['en:e150d', 'en:e211', 'en:e330', 'en:e331', 'en:e338', 'en:e950', 'en:e951']"
4060800158956,Schwip Schwap Zero ohne Koffein,"Pepsi, PepsiCo, Schwip Schwap","Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Erfrischungsgetränke, Kalorienarme Getränke, Alkoholfreie Getränke, Cola, Kalorienarme Erfrischungsgetränke, Koffeinfreie Colas, Kalorienarme Colas",schwip-schwap-zero-ohne-koffein-4060800158956,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"water, orange juice concentrate, carbonic acid, acidifier citric acid, orange extract, dye zuckerkulör e150d, sweetener aspartame and acesulfame-k, flavor, stabilizer carob gum, contains a phenylalanine source,","['en:e150d', 'en:e290', 'en:e330', 'en:e950', 'en:e951']"
0043000200261,Jello - Island Pineapple,"Jell-O, Jell-O - Kraft Heinz Food Company",,jello---island-pineapple-0043000200261,NOINDEX,70,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] ,"sugar, <span class=""allergen"">gelatin</span>, adipic acid (for tartness), contains less than 2% of artificial flavor, disodium phosphate and sodium citrate (control acidity), fumaric acid (for tartness), yellow 5, yellow 6.","['en:e102', 'en:e110', 'en:e297', 'en:e331', 'en:e339ii', 'en:e355', 'en:e428']"
0012000110535,Diet Cola,Diet pepsi,"Beverages and beverages preparations, Beverages, Carbonated drinks, Sodas",diet-cola-0012000110535,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate (preserves freshness), caffeine, citric acid, natural flavor, acesulfame potassium.","['en:e150c', 'en:e212', 'en:e330', 'en:e338', 'en:e950', 'en:e951']"
8710398518170,Doritos Bits Honey BBQ Flavour,Doritos,,doritos-bits-honey-bbq-flavour-8710398518170,NOINDEX,70,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"en snack based on but sweet barbecue taste ingredients: corn, vegetable oils (sunflower, corn, in variable proportion, flavoring base sweet barbecue taste [dextrose sugar, bun powder, fructose, tomato powder, flavor enhancer (monosodium glutamate) paprika powder, lactose (milk), garlic powder, cayenne pepper, barley flour, flavoring, acidifier (citric acíde), color (paprika extract,  red beetroot), smoke flavour, milk protein,    herbs and spices, salt,",['en:e160c']
5000328271767,Chili Heatwave Grab Bag,"Doritos,","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",chili-heatwave-grab-bag-5000328271767,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn (maize), rapeseed oil, chilli heatwave flavour [sugar, flavourings (contain soya, <span class=""allergen"">wheat</span>), hydrolysed soya protein, acidity regulators (sodium acetates, citric acid, malic acid), flavour enhancers (monosodium glutamate, disodium 5'-ribonucleotides), onion powder, salt, garlic powder, potassium chloride, <span class=""allergen"">soybean</span>, <span class=""allergen"">wheat</span>, colour (paprika extract)], antioxidants (rosemary extract, ascorbic acid, tocopherol rich extract, citric acid","['en:e160c', 'en:e262', 'en:e296', 'en:e300', 'en:e306', 'en:e330', 'en:e392', 'en:e508', 'en:e621', 'en:e635']"
7501008010105,Rice Krispies Treats Sabor Original,Kellogg's,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Cereales y patatas, Cereales y derivados, Cereales para el desayuno, Cereales de chocolate",rice-krispies-treats-sabor-original-7501008010105,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] [Tartrazine (INS 102 - EU Warning Label)] ,"toasted rice cereal ( rice, sugar, salt, melt flavor, niacinamide, reduced iron, vitamin 82 [riboflavin], folic acid), corn syrup, fructose, m,m s© minis milk chocolate candies (milk chocolate (sugar, chocolate, skim milk, cocoa butter, <span class=""allergen"">lactose</span>, milk lat, <span class=""allergen"">soy lecithin</span>, salt, artificial and natural flavors], sugar, color added, com syrup, dexmn, comstarch, camauba wax, blue 1 lake, red 40, yellow 6, yellow 5, blue 1, red 40 , yellow 5 lake, blue 2 lake, blue 2), vegetable oil ( the with tbhq lor treshn ess), sugar, com syrup solids, contains 2% orless ofvegetable , <span class=""allergen"">gelatin</span>, natural and artificial flavors, salt, datem, acetylated rrmoglycendes, wheat starch, soy lecithrn, bht for freshness,","['en:e102', 'en:e1400', 'en:e171', 'en:e321', 'en:e322', 'en:e322i', 'en:e422', 'en:e428', 'en:e903']"
5449000285980,Sprite Sans Sucre,"Coca-Cola Company, Sprite","Beverages, Carbonated drinks, Sodas, en:artificially-sweetened-beverages",sprite-sans-sucre-5449000285980,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"08 x c coca-cola european partners belgium srlibv bp/pb 400 b-1070 brussels/brussels c be cocacola be la cocacola,lu b: 078-156156 l 26 102 102 ren, store in a temperate, dry and odeu-free place 2020 the coca-cola company, please recycle: recycle,sprite,com soft drink with natural lemon-lime flavourings with sweeteners, ingredients: sparkling water, food acids:  e330, e331, natural lemon-lime flavourings, sweeteners: aspartame, acesulfame-k, contains a source of phenylalanine, refreshing drink with natural lemon-lime flavours, with barking, natural lemon-lime ingredients, sweeteners: sparkling water, acidifying e330, e331, aspartame flavours, acesulfame-k, contains a source of phenylalanine, nutritional declaration per/pour 100-11","['en:e330', 'en:e331', 'en:e950', 'en:e951']"
4009900552554,Chewing-gum,Mars,en:chewing-gum,chewing-gum-4009900552554,NOINDEX,60,True,[BHA - Butylated Hydroxyanisole (EU/US Restricted)] [Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"sucre, gomme base, sirop de glucose, humectant (glycerol), amidon, emulsifiant (lecithine de soja), aromes, acidifiants (acide malique, acide citrique), exhausteurs de gout (aspartame, acesulfame-k), antioxydant (bha), colorant (e160a).

contient une source de phenylalanine.","['en:e160a', 'en:e296', 'en:e320', 'en:e322', 'en:e322i', 'en:e330', 'en:e422', 'en:e950', 'en:e951']"
4009900510813,Skittles,Mars,en:candies,skittles-4009900510813,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"sugar, glucose syrup, palm fat, acids citric acid, malic acid, dextrin, maltodextrin, flavors, dye е162, e171, e100, e160a, e132, e133, e163, e160e: modified starch, acidity regulator: trisodium citrate, glaziers atent carnauba wax","['en:e100', 'en:e132', 'en:e133', 'en:e1400', 'en:e14xx', 'en:e160a', 'en:e160e', 'en:e162', 'en:e163', 'en:e171', 'en:e296', 'en:e330', 'en:e331', 'en:e331iii', 'en:e903']"
8410199023537,Bits original,Doritos,,bits-original-8410199023537,NOINDEX,70,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn 74%, vegetable oils (corn, sunflower), barbecue aroma (sugar, dextrose, salt, onion powder, fructose, tomato powder, flavor enhancer (monosodium glutamate), paprika powder, <span class=""allergen"">lactose</span> (<span class=""allergen"">milk</span>), garlic powder, cayenne pepper, barley flour, flavorings, acidifier (citric acid), colors (paprika extract, beet red), smoke aromas, spices, aromatic plants),","['en:e160c', 'en:e330', 'en:e621']"
5449000664761,Fanta Orange Zero Sugar,"Fanta, Fanta-light, The Coca-Cola Company","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Boissons édulcorées, Sodas, Boissons light, Sodas aux fruits, Sodas light, Sodas à l'orange, Sodas aux fruits light, Sodas à l'orange light, Boissons avec sucre ajouté",fanta-orange-zero-sugar-5449000664761,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, orange fruit from concentrate (4%), citric acid, sweeteners (acesulfame k, aspartame), preservative (potassium sorbate), malic acid, natural orange flavouring with other natural flavourings, vegetable concentrates (carrot, pumpkin), antioxidant (ascorbic acid), stabiliser (guar gum),","['en:e202', 'en:e296', 'en:e300', 'en:e330', 'en:e412', 'en:e950', 'en:e951']"
0760263000642,"Bear creek country kitchens, soup mix, hot & sour",Bear Creek Country Kitchens,"Meals, Soups",bear-creek-country-kitchens-soup-mix-hot-sour-0760263000642,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"enriched egg noodles (<span class=""allergen"">wheat flour</span>, <span class=""allergen"">eggs</span>, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, soy sauce (<span class=""allergen"">wheat</span>, <span class=""allergen"">soybeans</span>, salt), modified corn starch, chow mein flavor (citric acid, roasted sesame oil, onions), salt, partially hydrogenated soybean oil, bell peppers, mushrooms, monosodium glutamate, malic acid, tofu (<span class=""allergen"">soybean</span>, calcium sulfate), vinegar, caramel (color), spices.","['en:e296', 'en:e330', 'en:e621']"
0760263000901,Soup mix,Bear Creek Country Kitchens,"Meals, Soups",soup-mix-0760263000901,NOINDEX,75,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,"cooked pinto beans*, potatoes*, modified corn starch, onion*, salt, cooked red beans*, sugar, <span class=""allergen"">whey</span>, carrots*, corn syrup solids, corn*, disodium inosinate and disodium guanylate, tomato*, red and green bell peppers*, spices, yeast extract, hydrolyzed soy protein, palm oil, garlic*, corn starch, caramel color, chicken fat, beef stock, natural and artificial flavors, dipotassium phosphate, turmeric extract (color), parsley, sodium caseinate, mono and diglycerides, citric acid, yellow 6, annatto extract (color), beef fat, sodium bisulfite (preservative), sodium acid pyrophosphate.","['en:e100', 'en:e110', 'en:e150c', 'en:e222', 'en:e330', 'en:e340', 'en:e340ii', 'en:e450', 'en:e450i', 'en:e471', 'en:e627', 'en:e631']"
8854291002104,Jus De Citron Vert,Top Kitchen,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, en:Lime nectars",jus-de-citron-vert-8854291002104,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] ,"jus de citron 50%, acide citrique 25%, eau 24.99%, colorant (tartrazine e102","['en:e102', 'en:e330']"
5290047000940,Pepsi Max,Pepsi,"Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Cola-without-sugar-with-artificial-sweeteners-and-with-caffeine",pepsi-max-5290047000940,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"water, carbon dioxide (min. 2 g/1), color: e 150d, sweetener: aspartame, acesulfame k; acids: phosphoric and citric acid, acidity regulator: sodium citrates, flavors (contain caffeine)","['en:e150d', 'en:e290', 'en:e330', 'en:e331', 'en:e950', 'en:e951']"
7771609002254,Fanta sabor Papaya,"Fanta, Coca-Cola",,fanta-sabor-papaya-7771609002254,NOINDEX,70,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"agua carbonatada, azúcar, saborizante idéntico al natural de papaya, regulador de la acidez (sin 330), sustancias conservadoras (sin 211, sin 385), edulcorantes (sin 950 acesulfame k (0.004%), sin 951 aspartame (0.0008%)), colorantes artificiales (sin 102, sin 110).","['en:e102', 'en:e110', 'en:e211', 'en:e330', 'en:e385', 'en:e950', 'en:e951']"
8901652142846,Cheese Cracker Gold,Priyagold,,cheese-cracker-gold-8901652142846,INDEX,80,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] ,"refined wheat flour (maida), refined vegetable oils (palm & palmolein), sugar, liquid glucose, iodised common salt, butter (2%), processed cheese (1%) permitted emulsifiers [lecithin (e322(i)), diacetyltartaric and fatty acid esters of glycerol [e472 leavening agents ammonium bicarbonate (e503), sodium bicarbonate (e500x)]. acid salt [sodium acid pyrophosphate (80(0))]. dough conditioner (sodium metabisulphite (e223) dough improvers amylases (e1100(1)), froteases (en))]. contains permitted synthetic colours (tartrazine (e102), allura red ac (e129)] and added artificial system)","['en:e102', 'en:e1100', 'en:e129', 'en:e223', 'en:e322', 'en:e322i', 'en:e422', 'en:e450', 'en:e450i', 'en:e472', 'en:e500', 'en:e500ii', 'en:e503']"
9300617408390,Humpty Dumpty,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons",humpty-dumpty-9300617408390,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"full cream <span class=""allergen"">milk</span>, sugar, beanies (sugar, cocoa butter, <span class=""allergen"">milk</span> solids, cocoa powder, vegetable gum (414), colours (171, 100, 160a, 141), emulsifier (sunflower lecithin) glazing agents (903, 901)), cocoa butter, cocoa mass, <span class=""allergen"">milk</span> solids, emulsifiers (<span class=""allergen"">soy</span> lecithin, 476), flavours","['en:e100', 'en:e141', 'en:e160a', 'en:e171', 'en:e322', 'en:e322i', 'en:e476', 'en:e901', 'en:e903']"
4060800130754,Carbonated Low Calorie Cola Flavoured Soft Drink,Pepsi Max,"Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Diet cola soft drink",carbonated-low-calorie-cola-flavoured-soft-drink-4060800130754,NOINDEX,60,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, colour caramel e150d), sweeteners (aspartame. acesulfame k). acids (phosphoric acid, citric acid), flavourings (including caffeine), preservative (potassium sorbate). contains a source of phenylalanine.","['en:e150d', 'en:e202', 'en:e330', 'en:e338', 'en:e950', 'en:e951']"
0028400595247,"Doritos, Tortilla Chips, Spicy Nacho, Spicy Nacho",Doritos,Snacks,doritos-tortilla-chips-spicy-nacho-spicy-nacho-0028400595247,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn, vegetable oil (sunflower, corn, and/or canola oil), maltodextrin (made from corn), salt, whey, monosodium glutamate, buttermilk, romano cheese (cow's milk, cheese cultures, salt, enzymes), cheddar cheese (milk, cheese cultures, salt, enzymes), corn starch, onion powder, garlic powder, dextrose, natural and artificial flavor, spices, lactose, sodium caseinate, artificial color (including yellow 6 lake, red 40 lake, yellow 6, red 40, yellow 5, blue 1), citric acid, sugar, lactic acid, skim milk, disodium inosinate, and disodium guanylate.","['en:e102', 'en:e110', 'en:e129', 'en:e133', 'en:e270', 'en:e330', 'en:e621', 'en:e627', 'en:e631']"
0028400445825,"Doritos, Jacked 3D, Marvel Avengers Tortilla Snacks, Jalapeno Pepper Jack, Jalapeno Pepper Jack",Doritos,Snacks,doritos-jacked-3d-marvel-avengers-tortilla-snacks-jalapeno-pepper-jack-jalapeno-pepper-jack-0028400445825,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn, vegetable oil (sunflower, corn, and/or canola), maltodextrin (made from corn), salt, whey, natural and artificial flavors, cheddar cheese (milk, cheese cultures, salt, enzymes), monosodium glutamate, corn flour, cream, modified corn starch, spies, sour cream (cultured cream, skim milk), jalapeno pepper powder, monterey jack cheese (milk, cheese cultures, salt, enzymes), sodium diacetate, garlic powder, tomato powder, artificial color (yellow 5 lake, yellow 5, red 40, blue 1, yellow 6), swiss cheese (milk, cheese cultures, salt, enzymes), and tocopherol (antioxidant).","['en:e102', 'en:e110', 'en:e129', 'en:e133', 'en:e262', 'en:e262ii', 'en:e306', 'en:e621']"
0028400335812,"Doritos, Flamas, Tortilla Chips",Doritos,Snacks,doritos-flamas-tortilla-chips-0028400335812,NOINDEX,75,True,[Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn, vegetable oil (corn, canola, and/or sunflower oil), maltodextrin (made from corn), salt, citric acid, sugar, monosodium glutamate, artificial color (red 40 lake, yellow 6 lake), hydrolyzed corn protein, yeast extract, sodium diacetate, cheddar cheese (<span class=""allergen"">milk</span>, cheese cultures, salt, enzymes), modified corn starch, natural flavor (including natural extractives of red pepper and natural extractives of lime), onion powder, <span class=""allergen"">whey</span>, corn syrup solids, garlic powder, romano cheese (part-skim cow's milk, cheese cultures, salt, enzymes), <span class=""allergen"">buttermilk</span>, whey protein concentrate, disodium inosinate, and disodium guanylate.","['en:e110', 'en:e129', 'en:e262', 'en:e262ii', 'en:e330', 'en:e621', 'en:e627', 'en:e631']"
0028400335805,"Doritos, Tortilla Chips, Spicy Nacho, Spicy Nacho",Doritos,Snacks,doritos-tortilla-chips-spicy-nacho-spicy-nacho-0028400335805,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn, vegetable oil (sunflower, corn, and/or canola oil), maltodextrin (made from corn), salt, <span class=""allergen"">whey</span>, monosodium glutamate, <span class=""allergen"">buttermilk</span>, romano cheese (cow's milk, cheese cultures, salt, enzymes), cheddar cheese (<span class=""allergen"">milk</span>, cheese cultures, salt enzymes), corn starch, onion powder, garlic powder, dextrose, natural and artificial flavor, spices, <span class=""allergen"">lactose</span>, sodium caseinate, artificial color (including yellow 6 lake, red 40 lake, yellow 6, red 40, yellow 5, blue 1), citric acid, sugar, lactic acid, skim milk, disodium inosinate, and disodium guanylate.","['en:e102', 'en:e110', 'en:e129', 'en:e133', 'en:e270', 'en:e330', 'en:e621', 'en:e627', 'en:e631']"
0028400156097,"Chips, Salsa Verde",Doritos,Snacks,chips-salsa-verde-0028400156097,NOINDEX,75,True,[Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn, vegetable oil (corn, canola, and/or sunflower oil), maltodextrin (made from corn), salt, monosodium glutamate, dextrose, jalapeno pepper powder, tomato powder, paprika, onion, citric acid, modified corn starch, natural and artificial flavors (including natural chicken flavor), spices, garlic, spice extractives, vinegar, corn syrup solids, artificial color (including yellow 6 lake, red 40 lake, blue 1 lake), parsley, and lemon juice.","['en:e110', 'en:e129', 'en:e133', 'en:e330', 'en:e621']"
3538280842081,60 minutes de fraîcheur parfum menthe forte,"Cadbury, Hollywood","Snacks, Snacks sucrés, Confiseries, Chewing-gum",60-minutes-de-fracheur-parfum-menthe-forte-3538280842081,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"edulcorants (xylitol, isomalt, sorbitol, sirop de maltitol, acésulfame k, sucralose), gomme base, arômes, stabilisant (e414), émulsifiant (lécithine de tournesol), colorants (e171, e133).","['en:e133', 'en:e171', 'en:e322', 'en:e322i', 'en:e414', 'en:e420', 'en:e950', 'en:e953', 'en:e955', 'en:e965', 'en:e965ii', 'en:e967']"
0028400153775,"Ultimate Cheddar Flavored Tortilla Chips, Ultimate Cheddar",Doritos,Snacks,ultimate-cheddar-flavored-tortilla-chips-ultimate-cheddar-0028400153775,NOINDEX,75,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Allura Red AC (INS 129 - EU Warning Label)] [MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"corn, vegetable oil (sunflower, corn, and/or canola oil), maltodextrin (made from corn), natural and artificial flavors, salt, sugar, dextrose, spices, garlic powder, monosodium glutamate, onion powder, tomato powder, jalapeno pepper powder, artificial color (red 40 lake), and modified corn starch. doritos ultimate cheddar flavored tortilla chips ingredients: corn, vegetable oil (sunflower, corn, and/or canola oil), maltodextrin (made from corn), whey, salt, natural and artificial flavors, monosodium glutamate, onion powder, cheddar cheese (milk, cheese cultures, salt, enzymes), sugar, sour cream (cultured cream, skim milk), cream, tomato powder, garlic powder, sodium diacetate, modified corn starch, monterey jack cheese (milk, cheese cultures, salt, enzymes), butter (cream, salt), swiss cheese (milk, cheese cultures, salt, enzymes), artificial color (yellow 6, red 40 lake, yellow 5), and tocopherols (antioxidant).","['en:e102', 'en:e110', 'en:e129', 'en:e262', 'en:e262ii', 'en:e306', 'en:e621']"
0013000798907,Home-style pork gravy,Heinz,"Condiments, Dried products, Dried products to be rehydrated, Sauces, Dehydrated sauces, Groceries",home-style-pork-gravy-0013000798907,NOINDEX,75,True,[MSG / Monosodium Glutamate (INS 621 - Infant Restricted FSSAI)] ,"water, pork stock, modified corn starch, enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salt, monosodium glutamate, beef fat, caramel color, sugar, chicken fat, pork, natural flavor, onion powder, spices,","['en:e150c', 'en:e621']"
0012000170775,"Wild Cherry Zero Sugar Cola, Wild Cherry",Pepsi,"Beverages and beverages preparations, Beverages, Carbonated drinks, Sodas",wild-cherry-zero-sugar-cola-wild-cherry-0012000170775,NOINDEX,75,True,[Aspartame (INS 951 - IARC Group 2B Carcinogen)] ,"carbonated water, caramel color, phosphoric acid, natural flavor, aspartame, caffeine, potassium sorbate (preserves freshness), potassium citrate, acesulfame potassium, citric acid.","['en:e150c', 'en:e202', 'en:e330', 'en:e338', 'en:e950', 'en:e951']"
7622201114909,dairy milk silk mousse,cadbury,"Snacks, Sweet snacks, Cocoa and its products, Chocolates",dairy-milk-silk-mousse-7622201114909,NOINDEX,75,True,[BHA - Butylated Hydroxyanisole (EU/US Restricted)] ,"farmers to protect product quality, recin he the environment package & call 100 02 700 amail ae cuaactionellmdindis comluir l, olen 8.2g. carbohydrate 53.3 sugars 47.0g. added sugars 38.1 g. to saturated fat 22.7g. trans fat 0.2g 17.7 mg. sodium 132 mg rda per serve-energy 4%, added s fat 7%, saturated fat 13 % trans fa serving size: 12.8 g no. of serving life aadound tuem urira code i2041703 fk fuled chocolate mke. by.mondelez india foods privateu gredients: milk chocolate 65%* - sugar, milk solids (16%*), cocoa butter, cocoa solids, emuisifiers unit no. 2001, 200h floor, tower-3(wng c, w.476); centre filling 35%* - fractionated fat, sugar, cocoa solids, milk solids, emulsifiers (442), one international center, parel, mumbai– 400 013. no. mfd. by: mondelez india foods private limited, lic. no. pkg. material. mfd. by: huhtamaki-ppl led. khopoli, b-17011/7/upc-ii - pwm(mlp)/2018(hpplly4530 temperature and humidity changes may cause product to devel a whitish layer, without affecting its fitness for consumption. ours (natural, nature identical and artificial flavours (vanilla) flavouring substances mergen information: contains milk. may contain wheat, barley and soy. induri, talegaon dabhade - 410 507. mrp rs. 175.00 (incl. of all taxes) for code, pkd & use by, see under the seal. trademarks of mondelez international group used under license storae conditions store in a cool, hygienic and dry place 17corresponds to 2 cubes of this pack net wt: 116g","['en:e442', 'en:e507']"
0758890335701,White Salted Caramel Hot Chocolate Bomb,Cass' Kitchen,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Cocoa and chocolate powders, Cocoa powders, Cocoa powder for beverages with sugar",white-salted-caramel-hot-chocolate-bomb-0758890335701,NOINDEX,75,True,[Titanium Dioxide (E171 / INS 171 - EU Banned)] ,"sugar, hydrogenated palm oil, powdered whey protein concentrate, whole milk powder, cocoa butter, soya lecithin, titanium dioxide, sugars (sugar, corn syrup solids), modified milk ingredients (whey protein concentrate, dairy product solids, sodium caseinate), cocoa (processed with alkali), coconut oil, salt, dipotassium phosphate, mono and di - glycerides, cellulose gum, guar gum, natural and artificial flavours, silicon dioxide, turmeric, annatto, dehydrated mini marshmallows (copy)","['en:e160b', 'en:e171', 'en:e322', 'en:e322i', 'en:e340', 'en:e340ii', 'en:e412', 'en:e466', 'en:e471']"
0059724102040,krave glazed donut cereal,kelloggs,,krave-glazed-donut-cereal-0059724102040,NOINDEX,70,True,[Tartrazine (INS 102 - EU Warning Label)] ,"farine de maïs entier
sucre
farine de maïs dégermé
farine de blé 
farine d'avoine entière 
fibres de bale d'avoine 
fécule de pomme de terre modifiée
huiles de copra et végétale hydrogenée
maltodextrine de maïs fibres
sel
cacao
arôme naturel et artificiel
carbonate de calcium 
extrait de feuilles de stevia
rouge allura
tartrazine, bleu brillant fcf
jaune soleil fcf, bht
vitamines et minéraux,fer
niacianamide, oxyde de zinc, chrorydrate de thiamine, d-pantothénate de calcium, chlorhydrate de pyridoxine, acide folique 
contient : blé , avoine",['en:e102']
0044000054908,Thins chocolate sandwich cookies family size,Oreo,,thins-chocolate-sandwich-cookies-family-size-0044000054908,NOINDEX,70,True,[Tartrazine (INS 102 - EU Warning Label)] ,"sugar, unbleached enriched flour (<span class=""allergen"">wheat flour</span>, niacin, reduced iron, thiamine mononitrate {vitamin b1}, riboflavin {vitamin b2}, folic acid), palm and/or canola oil, cocoa (processed with alkali), high fructose corn syrup, salt, <span class=""allergen"">soy lecithin</span>, baking soda, peppermint oil, artificial color (yellow 5 lake, blue 1 lake), chocolate, artificial flavor.","['en:e102', 'en:e133', 'en:e322', 'en:e322i', 'en:e500', 'en:e500ii']"
0044000061418,Oreo cookies red white and blue,"Oreo, Ritz",,oreo-cookies-red-white-and-blue-0044000061418,NOINDEX,70,True,[Allura Red AC (INS 129 - EU Warning Label)] ,"0% mcg calcium omg 0% iron 1mg 6% potassium 30mg 0% the % daily value (dv) tells you how much a nutrient in a serving of food contributes to a daily diet, 2,000 calories a day is used for general nutrition advice, ngredients: sugar, unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate ivitamin b1, riboflavin (vitamin 82), folic acio), palm and or canola oil, cocoa (processed with alkali), high fructose corn syrup, baking soda, salt, soy lecithin, blue 2, red 40, chocolate, artificial flavor, contains: wheat, soy","['en:e129', 'en:e132', 'en:e322', 'en:e322i', 'en:e500', 'en:e500ii']"
