barcode,product_name,brands,categories,slug,seo_status,seo_quality_score,has_ingredients,banned_reasons,ingredients_text,additives_tags
8906006783362,Dark Soya Shandar Sauce,"Winn, My Chinese Kitchen",Soy sauces,dark-soya-shandar-sauce-8906006783362,INDEX,100,True,,"water, liquid glucose, lodized salt, <span class=""allergen"">soybean</span>, <span class=""allergen"">wheat flour</span>, caramel (ins150c), starch, acidity regulator (ins260), preservative (ins211) contains permitted class ii preservative (ins211), permitted natural colour (ins150c)","['en:e150c', 'en:e211', 'en:e260']"
8901808000068,WeiKFiELD,Weikfield,"Dairies, Condiments, Sauces, Dessert sauces, Custards and pastry creams, Desse, en:dessert-mixes",weikfield-8901808000068,INDEX,100,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] [Carmoisine / Azorubine (INS 122 - EU Warning / US Banned)] ,"maize starch, iodized salt, artificial flavouring substance(vanilla), synthetic food colours (ins 102,110,122)","['en:e102', 'en:e110', 'en:e122']"
8908016386168,Desi Khand (Natural Sweetener),Bebe™,Natural Sweetner,desi-khand-natural-sweetener-8908016386168,INDEX,100,True,,concentrated sugarcane juice,[]
8905632021107,spoton jucie,"RMHA,Spoton",beverages,spoton-jucie-8905632021107,INDEX,100,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] ,"water, mango pulp, sugar acidity regulator(330) sodium citrate(e331) antioxidant (300) contains permitted class ii preservatives (211,e224) contains permitted synthetic food colours (e 110,e 102) and added flavours (natural, nature identical and artificial flavouring substances)","['en:e102', 'en:e110', 'en:e211', 'en:e224', 'en:e331']"
8901440031017,Mango Pickle,Eastern,"Plant-based foods and beverages, Plant-based foods, Pickles, en:plant-based-pickles",mango-pickle-8901440031017,INDEX,85,True,,"mango, salt, kashmiri chilli powder, chilli powder, mustard powder, synthetic vinegar (4% diluted acetic acid (e260) (acidity regulator), refined sesame oil, turmeric powder, fenugreek powder, asafoetida, contains permitted class ii preservative sodium benzoate (e211).","['en:e211', 'en:e260']"
8908001105590,on1y fenugreek leaves,on1y,"Dried Fenugreek leaves,kasuri methi",on1y-fenugreek-leaves-8908001105590,INDEX,85,True,,dried fenugreek leaves,[]
8906010500047,masala masti,Balaji,"Chips and fries, en:potato-crisps",masala-masti-8906010500047,INDEX,100,True,,"potato 87%, edible vegetable oil, sugar, spices and condiments, edible common salt, black salt",[]
8904045820055,Pappad,Kamadhenu,Papadum,pappad-8904045820055,INDEX,85,True,,"black gram, salt",[]
8904132953437,Campa lemon flv can,,,campa-lemon-flv-can-8904132953437,INDEX,90,True,,"carbonated water, sugar, acidity regulators (330, 331iii), preservative (211), nature identical flavouring substances","['en:e211', 'en:e330', 'en:e331', 'en:e331iii']"
8904422700901,daliya,Patanjali,Daliya,daliya-8904422700901,INDEX,100,True,,broken wheat,[]
8906058611194,Oats,Gaia,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Oat",oats-8906058611194,INDEX,100,True,,"<span class=""allergen"">oats</span>",[]
8904011301601,Pasteurised Full Cream Milk,Aavin,"Dairies, Milks, Pasteurised milks, Whole milks, Cow milks, Whole pasteurised milks",pasteurised-full-cream-milk-8904011301601,INDEX,100,True,,milk & milk solids,[]
8906021401067,Vanilla Ice Cream,HF Super,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Milk solids",vanilla-ice-cream-8906021401067,INDEX,100,True,,"milk solids, sugar, permitted emulsifier (ins-471) and stabilizers (ins-407, ins-410, ins-412 & ins 466).","['en:e407', 'en:e410', 'en:e412', 'en:e466', 'en:e471']"
8906153561080,Badam Flavoured Milk,Nandini,"Beverages, Dairies, Dairy drinks, Flavoured milks",badam-flavoured-milk-8906153561080,INDEX,85,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] ,"milk solids, sugar, stabilizers (ins 460, ins 466, ins 407), ins 102, ins 110, 
allergen advice: contains <span class=""allergen"">milk</span>","['en:e102', 'en:e110', 'en:e407', 'en:e460', 'en:e466']"
8901512924001,Sundrop cocoa nut,Sundrop,Cocoa and hazelnuts spreads,sundrop-cocoa-nut-8901512924001,INDEX,85,True,,"sugar, refined palm superolein oil, hazelnut paste, milk solids, cocoa solids, maltodextrin, emulsifier, nature identical flavour, hydrogenated vegetable oil",[]
8906040412976,Soya Chunks,Pushp,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Flours,Legume flours,Soybean flours",soya-chunks-8906040412976,INDEX,100,True,,"<span class=""allergen"">soya flour</span>",[]
8904221695873,Atom Creatine Monohydrate,Atom,Creatine,atom-creatine-monohydrate-8904221695873,INDEX,100,True,,"creatine monohydrate (micronized), acidity regulator 330, sucralose,",['en:e955']
8904057397705,Hatsun Chassis Butter Milk,Hatsun,,hatsun-chassis-butter-milk-8904057397705,INDEX,95,True,,"milk solids, processed water, iodized salt & starter culture.",[]
8908014480080,Bovonto,Kali Mark,"Beverages and beverages preparations,Beverages,Carbonated drinks,Sodas",bovonto-8908014480080,INDEX,85,True,[Tartrazine (INS 102 - EU Warning Label)] [Carmoisine / Azorubine (INS 122 - EU Warning / US Banned)] [Ponceau 4R (INS 124 - EU Warning / US Banned)] ,"carbonated water, sugar, colour (ins 150d, ins 122, ins 102, ins 124, ins 133), natural, nature identical & artificial flavouring substances, acidity regulator (ins 330), preservative (ins 21.1), sweetener (ins 955).

contains no fruit juice or pulp.","['en:e102', 'en:e122', 'en:e124', 'en:e133', 'en:e150d', 'en:e330', 'en:e955']"
8908015692147,Coconut Water,Coco Charge,coconut water,coconut-water-8908015692147,INDEX,100,True,,"tender coconut water(100%), bio-preservative (ins 234)",['en:e234']
0000059969242,Coke,"Coca-Cola, Coca-Cola Company",,coke-0000059969242,INDEX,80,True,,"fruktóz-glükózszirup, szén-dioxid, színezék: szulfitos - ammóniás karamell, étkezési sav: foszforsav, természetes aromák, koffein aroma.","['en:e150c', 'en:e290', 'en:e338']"
8904063208279,Aloo Achari Paratha,Haldiram's,,aloo-achari-paratha-8904063208279,INDEX,80,True,,"potatoes (40%), whole wheat flour (38%), refined sunflower oil, mix pickle - (8%) (raw mango, lime, chillies, ginger, carrots, salt, vegetable oil, ground & whole spices (fenugreek, mustard seeds, turmeric, chilli, fennel, nigella seeds and coriander), asafoetida & acidity regulator (e260)), water, salt, coriander leaves, fennel, red chilli, coriander seeds, cumin and <span class=""allergen"">mustard</span>.",['en:e260']
8906021062466,Molsi's Cashew Pepper Dry Roasted,Molsi's,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Roasted Cashew Nuts",molsis-cashew-pepper-dry-roasted-8906021062466,INDEX,100,True,,"cashew nuts, pepper & salt",[]
8903553002809,Tempting Tomato Ketchup,Temptin,"Condiments,Sauces,Tomato sauces,Ketchup,Tomato Ketchup,Food",tempting-tomato-ketchup-8903553002809,INDEX,85,True,,"water, sugar, tomato paste (28°b) 24.7%, edible common salt, acidity regulator acetic acid (ins 260), emulsifying & stabilizing agent (ins 1422 & ins 415), onion powder, garlic powder, mixed spices (clove, cinnamon, chilli) preservative sodium benzoate (ins 211). contains permitted class ii preservative (ins 211). tomato ketchup nutritional information a l n slu d per (100g) - per serve 1 tbsp (15g) % rda per serve energy value (kcal) 150 02 f","['en:e1422', 'en:e211', 'en:e260', 'en:e415']"
8906020581876,High Protein Paneer,iD,"Dairies,Fermented foods,Fermented milk products,Cheeses,Paneer",high-protein-paneer-8906020581876,INDEX,100,True,,"<span class=""allergen"">milk</span>, lemon concentrate.",[]
8901745100012,RKG Pure Cow Ghee,RKG,"Fats, Animal fats, Butter fat, Clarified butter, Ghee, en:butters",rkg-pure-cow-ghee-8901745100012,INDEX,100,True,,cow's milk fat 99.9%,[]
0890497000177,Italian Soft Artisan Roll,Ace Bakery,,italian-soft-artisan-roll-0890497000177,INDEX,85,True,,"unbleached wheat flour, water, sunflo and/or soybean oil, cane sugar, salt, cultured wheat flo yeast, ground wheat, lactic acid, malted barley flour enzymes, rice flour (for dusting). &quot;order may vary. contains: wheat, barley may contain: almonds, eggs, milk, pecans, ingrédients: farine de blé non blanchie, eau, huile de blé de culture, levure, blé moulu, acide lactique, de tournesol et/ou de soya, sucre de canne, sel, farine farine d'orge maltée, enzymes, farine de riz (pour saupoudrer). l'ordre peut varier sesame seeds, soy, walnuts . genir: amandes, eufs, lait, pacanes, contient : blé, orge. gran esoya, noix de grenoble. brands inc. toronto fgf bra canada omercare fgfbrands.com tm/mcfgf brands inc. 8202217r3254 600 f @ன்","['en:e175', 'en:e270']"
8906008350852,Health Mix,Manna,,health-mix-8906008350852,INDEX,95,True,,"millets & cereals 82% (ragi, bajra, corn, jowar, wheat, red rice & barley), pulses 12 % (bengal gram & green gram), sago, nuts 2% ( ground nut, almond & cashewnut), cardamom. allergen advice: contains wheat, barley and nuts",[]
8903363006868,Air freshener,Meadows,Air Freshener,air-freshener-8903363006868,INDEX,85,True,,"lpg, solvents, fragrance",[]
8906132640591,Darling Garlic Pickle,Darling,"Pickles,Garlic Pickles",darling-garlic-pickle-8906132640591,INDEX,100,True,,"garlic pieces, refined vegetable oil, salt, chilli powder, <span class=""allergen"">mustard</span>, fenugreek, ginger, compounded asafoetida and acidity regulator - e260",['en:e260']
8908002359107,Minerva Coffee Kaapi Premiere,Minerva Coffee,Coffees,minerva-coffee-kaapi-premiere-8908002359107,INDEX,100,True,,"coffee, chicory",[]
8901709011552,Priya Refined Sunflower Oil,Priya,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Sunflower seeds and their products,Sunflower oils",priya-refined-sunflower-oil-8901709011552,INDEX,100,True,,"refined sunflower oil, antioxidant (ins 319), vitamin a (retinyl palmitate), vitamin a(ergocalciferol), vitamin d2 (ergocalciferol), antifoaming agent (ins 200a, dmps).",['en:e319']
8907003505094,Adyar Anand Bhavan Mullu Murukku,Adyar Anand Bhavan,Snacks,adyar-anand-bhavan-mullu-murukku-8907003505094,INDEX,85,True,,"rice flour, chick peas flour, green gram flour, refined palm superolein oil, mixed spices, lodised salt.",[]
8906098831286,wayback moong cheese n herbs,wayback,"Snacks,Savory",wayback-moong-cheese-n-herbs-8906098831286,INDEX,100,True,,"green lentils (moong) 66%, brown rice, gram flour, <span class=""allergen"">cheese</span> 6%, edible vegetable oil (rice bran oil), seasoning {lodized salt, chili, clove, black pepper, ginger powder, garlic, onion, turmeric powder, herbs 0.5% (parsley, thyme & rosemary) and spices & condiments acidity regulator (ins 330), corn starch, anticaking agents (ins 551, ins 170), stabilizer (ins 414), flavour enhancers (ins 627, ins 631).","['en:e170', 'en:e330', 'en:e414', 'en:e551', 'en:e627', 'en:e631']"
8906015724486,Butter cookies,Big Mishra,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Petit-Beurre,Biscuits or Cookies (Perishable)",butter-cookies-8906015724486,INDEX,85,True,,"flour, sugar, butter, milk solids, salt, hydrogenated vegetables oil, custard powder, baking soda","['en:e500', 'en:e500ii']"
8901648002444,Mother Dairy Probiotic Tadka Chach,Mother Dairy,"Butter-milk,Probiotic drink",mother-dairy-probiotic-tadka-chach-8901648002444,INDEX,100,True,,"water, <span class=""allergen"">milk</span>, milk solids, lodized salt, spice oleoresin (0.05%) (capsaicin, gingerol, cuminaldehyde), seasonings, black salt, active lactic culture with probiotics bifidobacterium animalis subsp. lactis (viable no. 10° cfu/serving size/day).",[]
8902710508727,Crunchy Fruit & Nut Muesli,Bagrry's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis",crunchy-fruit-nut-muesli-8902710508727,INDEX,100,True,,"rolled oats (34.2%), nuts & raisins 22.9% (raisins, dates, <span class=""allergen"">almonds</span>), whole wheat flakes 15.2% (<span class=""allergen"">wheat</span>, sugar, lodised salt, cereal extract and antioxidants-ins 322& ins 307b), invert syrup, dehydrated fruits 6.6% (mango powder, <span class=""allergen"">banana</span>, cranberry (1%), papaya, strawberry powder & lemon juice powder), broken rolled wheat, wheat bran, apple juice concentrate (2%), oat bran honey, beetroot powder and antioxidant (ins 307b).","['en:e307b', 'en:e322']"
8901725015435,Sunfeast Marie Light Vita Orange,"Sunfeast, ITC","Snacks, Sweet snacks, Biscuits and cakes, en:biscuits",sunfeast-marie-light-vita-orange-8901725015435,INDEX,100,True,[Sunset Yellow (INS 110 - EU Warning Label)] [Erythrosine (INS 127 - US FDA Food Restricted)] ,"ng.erients med wheat flour (maida) (67%), sugar, refined paim o, raising agents [ins 503(ii), ins 500(ii), ins 450(i)], milk solids, evert syrup, lodized salt, nature identical flavouring substances, wheat fibre (0.12%), artificial flavouring substances (butter, vanilla, butterscotch, milk), emulsifier [mono - and di-glycerides of fatty acids (from palm oil)], flour treatment agent (ins 223), vitamins, colours ins 150d, ins 110, ins 127) and dehydrated orange powder (0.01%).","['en:e110', 'en:e127', 'en:e150d', 'en:e223', 'en:e450', 'en:e450i', 'en:e471', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']"
8906017291429,Limonata,Bisleri,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Carbonated drinks,Fruit-based beverages,Juices and nectars,Sodas,Fruit juices,Lemon juice",limonata-8906017291429,INDEX,100,True,,"carbonated water, sugar, acidity regulators te (330, 331 (ii), 296), flavours (nature-identical flavouring substances), preservative (211), stabilizer (436).","['en:e211', 'en:e436']"
8906009535159,7 Grain Breakfast Cookie Choco Almond,"Max Protein, Ritebite",,7-grain-breakfast-cookie-choco-almond-8906009535159,INDEX,95,True,,"protein blend 25% (high protein peanut flour, wheat protein, soy protein isolate, whey protein concentrate), dietary fiber (fructo-oligosaccharide), rice bran oil, millets, cereals and pulses blend (wheat flour, corn flour, oats flour, ragi flour, quinoa flour, amaranth puffs, roasted chick pea flour), almond bits (8%), cocoa powder, humectant (glycerine), binding agents (xanthan gum, gum acacia), leavening agent (baking powder), tricalcium phosphate, emulsifiers (soy lecithin), salt, psyllium husk, antioxidant (rosemary extract), sweetener (sucralose)","['en:e322', 'en:e322i', 'en:e392', 'en:e414', 'en:e415', 'en:e422', 'en:e955']"
8901491001816,West indies hot n sweet chilli lays,Lays,"Chips and fries, en:crisps",west-indies-hot-n-sweet-chilli-lays-8901491001816,INDEX,100,True,,"potato, edible vegetable oil (palmolein, sunflower oil), seasoning (sugar, iodized salt, black salt, onion powder, garlic powder, tomato powder, spices and condiments [coriander, cumin, black pepper, ginger, clove, nutmeg, red chilli, green cardamom, cinnamon, bay leaf, star anise, caraway, mace], dried mango powder, acidity regulator [ins 330], flavour enhancers [ins 627, ins 631], edible starch, tartaric acid, citric acid, malic acid, tomato paste powder, hydrolysed vegetable protein, yeast extract, colour [ins 160c], anti-caking agent [ins 551], natural flavouring substances, artificial flavouring substances [onion, garlic])","['en:e160c', 'en:e296', 'en:e330', 'en:e334', 'en:e551', 'en:e627', 'en:e631']"
8901058009705,Veg atta noodles,"Maggi,Nestle","Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",veg-atta-noodles-8901058009705,INDEX,100,True,,"wheat flour (atta) (84.2%), palm oil, lodized salt, wheat gluten, thickeners (508 & 412), humectants (451 (i) & 452(i)) and acidity regulators (501 (i) & 500 (i)) tastemaker: dehydrated vegetables (22%) (carrot bits (12%), green peas (10%) mixed spices (20.3%) (roasted spice mix powder (5.6%) (coriander, turmeric, cumin, aniseed, black pepper, fenugreek, ginger, green cardamom, cinnamon, clove, nutmeg, bay leaf, black cardamom), onion powder, garlic powder, red chilli powder, dehydrated kasuri methi leaves, red chilli bits, coriander powder, turmeric powder, ginger powder, aniseed powder, black pepper powder, cumin powder, cumin, fenugreek powder, .capsicum extract, compounded asafoetida, star anise powder, coriander extract & cumin extract), toasted onion flakes (onion (17.5%), corn oil), wheat flour (atta), sugar, lodized salt, toasted onion powder (onion (4.9%), corn oil), thickener (508), palm oil, flavour enhancer (635), yeast extract powder, starch, acidity regulator (330), wheat gluten and mineral.","['en:e330', 'en:e412', 'en:e451', 'en:e452', 'en:e500', 'en:e501', 'en:e508', 'en:e635']"
8904067700304,Classic Hand Roasted Peanuts,Jabsons,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Nuts and their products,Nuts,Roasted nuts,Peanuts,Roasted peanuts",classic-hand-roasted-peanuts-8904067700304,INDEX,100,True,,"<span class=""allergen"">peanuts</span> (96%), refined cotton seed oil, iodized salt (1%), black salt (0.3%)",[]
8908000573000,Idli & Dosa Batter,Shree Annapoorneshwari's,,idli-dosa-batter-8908000573000,INDEX,95,True,,"rice, urad dal, methi seeds & ro-purified water",[]
8901491003155,Uncle Chipps Plain Salty,Uncle Chipps,"plant-based-foods-and-beverages, plant-based-foods, snacks, cereals-and-potatoes, salty-snacks, appetizers, chips-and-fries, biscuits-and-crackers, crisps, potato-crisps, da:crackers, puffed-salty-snacks",uncle-chipps-plain-salty-8901491003155,INDEX,100,True,,"potato, edible vegetable oil (palmolein, sunflower oil), iodised salt (1.5%).",[]
8906009072906,UNIBIC Cashew Cookies,Unibic,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Cooking helpers,Dessert mixes,Pastry helpers,Variety packs,Baking Mixes,Biscuits or cookies variety packs,Biscuit mixes",unibic-cashew-cookies-8906009072906,INDEX,85,True,,"refined wheat flour (maida), sugar, edible vegetable oil (palm), cashew bits (8.4%), <span class=""allergen"">butter</span>, milk solids, liquid glucose, leavening agents (ins 503 ii, ins 500 ii), emulsifier (ins 322 from soy), lodised salt, artificial flavouring substance (vanillin).","['en:e322', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']"
8901058002683,Spicy Garlic 2 Minute Noodles,Maggi,"Noodles,Instant noodles",spicy-garlic-2-minute-noodles-8901058002683,INDEX,100,True,,"refined wheat flour (maida), palm oil, lodized salt, wheat gluten, thickeners (508&412), acidity regulators (501 (i) & 500 (i)) and humectant (451). masala *tastemakerⓡ: mixed spices (55.7%) (garlic powder (36.4%), red chilli flakes, onion powder, spice extract blend, curry spice extract blend, star anise powder rosemary extract & capsicum extract), sugar, lodized salt, thickener (508), flavour enhancer (635), palm oil, starch and acidity regulator (330). allergen note: contains <span class=""allergen"">wheat</span> and <span class=""allergen"">sesame</span>. may contain <span class=""allergen"">oats</span>, <span class=""allergen"">milk</span> and <span class=""allergen"">soy</span>.","['en:e330', 'en:e412', 'en:e451', 'en:e500', 'en:e501', 'en:e508', 'en:e635']"
8901030976735,Korean Ramen,Knorr,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles, Korean Ramen, Ramen, en:instant-noodles",korean-ramen-8901030976735,INDEX,100,True,,"noodles: refined wheat flour (maida thickener-1420, palm oil/palmolein, wheat gluten, potato starch, iodised salt, yeast, acidity regulator-500(i) and 501(i), texturizer - 451(i). seasoning: iodised salt, #dehydrated vegetables (cabbage, onion, ginger), flavour enhancer - 627 & 631, milk solids, potato starch, spices and condiments (chilli powder (0.8%)), oleoresin chilli, sugar, maltodextrin, flavours - nature identical flavouring substances and natural garlic flavour, anticaking agent - 551, hydrolyzed vegetable protein. #dehydrated vegetables (3.1%): cabbage, spring onion, mushroom, broccoli, bell pepper, zucchini. contains <span class=""allergen"">wheat</span> and <span class=""allergen"">milk</span>. may contain traces of <span class=""allergen"">mustard</span>, <span class=""allergen"">celery</span>, <span class=""allergen"">soya</span> & <span class=""allergen"">nuts</span>.","['en:e551', 'en:e631']"
8904304365730,coolberg high on strawberry,coolberg,"beverages,Carbonated drinks",coolberg-high-on-strawberry-8904304365730,INDEX,100,True,,"carbonated water, sugar, barley malt, acidity regulator (ins 330), herbs (quillaja extract ins 999), permitted class ii preservatives (ins 211) permitted natural food colour (ins 150d) and added flavours (natural nature identical and artificial flavouring substances-strawberry)","['en:e150d', 'en:e211', 'en:e330', 'en:e999']"
8906099250000,Bucket Jaggery,Rampura,Jaggery,bucket-jaggery-8906099250000,INDEX,80,True,,jaggery,[]
0712179202535,Roasted Makhana Mint,Granos,Makhana,roasted-makhana-mint-0712179202535,INDEX,90,True,,"popped lotus seeds (72%), olive oil, spices (turmeric, red chilli, black pepper, garlic, raw mango, onion powder, cumin, lemon extract), maltodextrin, salt, sugar, yeast extract, acidity regulator (e330)",['en:e330']
8901262178198,Epic Choco Almond with Beligian Chocolate,Amul,Chocolate ice cream bars,epic-choco-almond-with-beligian-chocolate-8901262178198,INDEX,100,True,,"inner layer-chocolate ice cream (67%): milk solids, sugar, dextrose, cocoa solids, cocoa butter, emulsifiers (471, 491, 322), stabilizers (412, 407); outer layer-choco layer coating (33%): sugar, coconut oil, cocoa solids, cocoa butter, milk solids, <span class=""allergen"">almond</span> (2.5%), emulsifier (322). allergen information: contains <span class=""allergen"">milk</span>, <span class=""allergen"">nuts</span>.","['en:e322', 'en:e407', 'en:e412', 'en:e471', 'en:e491']"
8904011508093,Semolina Roasted Rava,Double Horse,Roasted Semolinas,semolina-roasted-rava-8904011508093,INDEX,100,True,,"<span class=""allergen"">wheat</span>",[]
8901262152341,Amul Kool Premium Kesar Flavour,Amul,"Beverages and beverages preparations,Beverages,Dairies,Dairy drinks",amul-kool-premium-kesar-flavour-8901262152341,INDEX,100,True,[Tartrazine (INS 102 - EU Warning Label)] [Sunset Yellow (INS 110 - EU Warning Label)] ,"toned milk, sugar, milk solids, artificial flavouring substances (kesar), colours (102,110).","['en:e102', 'en:e110']"
8901030986017,Horlicks chocolate delight flavour,,,horlicks-chocolate-delight-flavour-8901030986017,INDEX,90,True,,"2 spoons hot or cold, (20 g) horlicks milk 3. stir quickly&enjoy! cereal extract (44%) [<span class=""allergen"">malted barley</span> (13%), <span class=""allergen"">barley</span> (11%), want to know more? wheat malt (11%), <span class=""allergen"">wheat</span> (9%)], sugar, cocoa powder (6%), wheat gluten, minerals, milk solids (2%), <span class=""allergen"">soy protein isolate</span>, emulsifier (ins 471), liquid glucose, glucose, natural colour (ins 150c), nature identical flavouring substances, acidity regulators [ins 501 (ii), ins 500 (ii)], vitamins, edible lodized salt. allergen information: contains <span class=""allergen"">wheat</span>, <span class=""allergen"">barley</span>, milk & soy sucrose 1kg דיךין 0122nb2b 21 22/01/26 21/04/27 64966169 for net wt., mrp rs. (incl. of all taxes):, batch no., pkd. and use by see the coding areat ^% of an average adult's recommended dietary allowance (","['en:e150c', 'en:e471', 'en:e500', 'en:e500ii', 'en:e501', 'en:e501ii']"
8902027006169,Kitty Brown Bread,Kitty,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",kitty-brown-bread-8902027006169,INDEX,100,True,,"whole wheat flour {atta) {62.2%), sugar, gluten, yeast, iodized salt, edible vegetable oil (refined palmolein oil, refined rice bran oil), milk solids, malt products, preservatives (282, 200), emulsifier (472e), aregulators {341(i), 270,297) and antioxidant (300).","['en:e200', 'en:e270', 'en:e282', 'en:e297', 'en:e300', 'en:e341', 'en:e472e']"
8902167000362,MDH BIRYANI MASALA,MDH,Herbs/Spices/Extracts Variety Packs,mdh-biryani-masala-8902167000362,INDEX,100,True,,"black pepper, cassia, red chillies (deggi mirch), cardamom amomum, cloves, caraway, green cardamom, mace",[]
8904304365853,CRANBERRY BEER (Non-alcoholic),coolberg,Beverages,cranberry-beer-non-alcoholic-8904304365853,INDEX,100,True,,"carbonated water, sugar, barley malt, acidity regulator (ins 330), herbs (quillaja extract ins 999), permitted class ii preservatives (ins 211) permitted natural food colour (ins 150d) and added flavours (natural, nature identical and artificial flavouring substances cranberry)","['en:e150d', 'en:e211', 'en:e330', 'en:e999']"
8906059638732,Epigamia Refresh Lassi,Epigamia,"Beverages,Dairy drinks,Fermented milk drinks",epigamia-refresh-lassi-8906059638732,INDEX,100,True,[Tartrazine (INS 102 - EU Warning Label)] ,"skimmed milk, water, sugar, milk solids mango pulp (5%), stabilizer [ins 466, ins 451 ins 415 ins 440], acidity regulator [ins 330, ins 331], nature identical flavoring substances (mango), colour (ins 102) and permitted lactic acid cultures.","['en:e102', 'en:e330', 'en:e331', 'en:e415', 'en:e451', 'en:e466']"
8906113490337,Millet Muesli Chocolate & Cranberry,Tata Soulfull,Millet mueslis,millet-muesli-chocolate-cranberry-8906113490337,INDEX,100,True,[BHA - Butylated Hydroxyanisole (EU/US Restricted)] ,"rolled oats (22%), brown rice flakes (18.9%), millets (16%) [ragi (9.7%), jowar (6.3%)], dark chocolate (0%) [refined sugar, palm oil, cocoa solids, emulsifiers (ins 322, ins 476)], flax seed (10%), cranberry (6%), jaggery, <span class=""allergen"">almonds</span> (3%), rice bran oil, date syrup, chia seed (1%), cocoa solids, natural flavour, edible vegetable pil (palmolein), iodised salt, anticaking agent (ins 170(i)), antioxidant (ins 320)","['en:e170', 'en:e170i', 'en:e320', 'en:e322', 'en:e476']"
8901262071130,Amul 90% Bitter Intense Dark Chocolate,Amul,,amul-90-bitter-intense-dark-chocolate-8901262071130,INDEX,95,True,,"cocoa solids, sugar, emulsifiers (322, 476), artificial flavouring substances (vanilla, cocoa).","['en:e322', 'en:e476']"
8904011302967,Aavin Chocolate Health Drink,Aavin,Chocolate milks,aavin-chocolate-health-drink-8904011302967,INDEX,100,True,,"double toned milk, sugar, added artificial flavouring substance net. qty. : 200 ml. m.r.p.: (inclusive of all taxes) date of mfg.: batch ne. best before 120 day from date of manufacture nutritional infomation 100ml contains as sugar total carbohydrates 14.3 gm no preservative a tastes best when caramalized, ste proteins 10 gm fat 3.3 gm 1.5 gm total energy 84*kcal keep your city",[]
8906133402655,Little Joys Nutrimix Chocolate Flavour,Little Joys,"Energy drink mix,beverages",little-joys-nutrimix-chocolate-flavour-8906133402655,INDEX,100,True,[Sunset Yellow (INS 110 - EU Warning Label)] ,"protein blend (skim milk powder, milk protein concentrate, pea protein isolate, brown rice protein concentrate, almonds powder, walnut powder & moong dal protein), sweetner blend (jaggery powder & dates powder), fiber blend (<span class=""allergen"">oats fiber</span>, chia seeds, flax seeds, ragi powder & bajra powder), nature identical flavour (chocolate), algal dha (docosahexaenoic acid), digezyme® (a-amylase, protease, lipase, cellulase and lactase), minerals (calcium (tribasic calcium phosphate), phosphorous (potassium phosphate), potassium (potassium phosphate), sodium (sodium chloride), magnesium (magnesium oxide), zinc (zinc sulphate), manganese (manganese sulphate), lodine, (potassium iodate). selenium (sodium selenate), chromium (chromium chloride)). vitamins (vitamin c (ascorbic acid), vitamin e (d-alpha tocopheryl acetate), vitamin b3 (nicotinamide), vitamin b5 (calcium d-pantothenate), vitamin b6 (pyridoxine hci), vitamin b2 (riboflavin), vitamin b1 (thiamine hci), vitamin a (retinyl palmitate), vitamin b9 (folic acid), vitamin k2-7 (menaquinone-7), biotin (d-biotin), vitamin d3 (cholecalciferol - veg lichen), vitamin store b12 (cyanocobalamin). allergens: contains <span class=""allergen"">milk</span>, <span class=""allergen"">nuts</span> and <span class=""allergen"">oats</span>. ck has","['en:e1100', 'en:e1101', 'en:e1104']"
8904043904061,Tata Sampann Poha,Tata Sampann,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rice flakes,Poha",tata-sampann-poha-8904043904061,INDEX,80,True,,poha,[]
